"7000000","岡山県","岡山市北区",""
"7000045","岡山県","岡山市北区","葵町"
"7000941","岡山県","岡山市北区","青江"
"7000865","岡山県","岡山市北区","旭本町"
"7000864","岡山県","岡山市北区","旭町"
"7011463","岡山県","岡山市北区","足守"
"7000833","岡山県","岡山市北区","天瀬"
"7000834","岡山県","岡山市北区","天瀬南町"
"7011461","岡山県","岡山市北区","粟井"
"7000813","岡山県","岡山市北区","石関町"
"7011527","岡山県","岡山市北区","石妻"
"7000017","岡山県","岡山市北区","伊島北町"
"7000016","岡山県","岡山市北区","伊島町"
"7000812","岡山県","岡山市北区","出石町"
"7000012","岡山県","岡山市北区","いずみ町"
"7011211","岡山県","岡山市北区","一宮"
"7011203","岡山県","岡山市北区","一宮山崎"
"7000013","岡山県","岡山市北区","伊福町"
"7000975","岡山県","岡山市北区","今"
"7011204","岡山県","岡山市北区","今岡"
"7010145","岡山県","岡山市北区","今保"
"7000974","岡山県","岡山市北区","今村"
"7000046","岡山県","岡山市北区","岩井"
"7000041","岡山県","岡山市北区","岩井宮裏"
"7000022","岡山県","岡山市北区","岩田町"
"7000824","岡山県","岡山市北区","内山下"
"7000023","岡山県","岡山市北区","駅前町"
"7000024","岡山県","岡山市北区","駅元町"
"7000028","岡山県","岡山市北区","絵図町"
"7011462","岡山県","岡山市北区","大井"
"7010165","岡山県","岡山市北区","大内田"
"7011223","岡山県","岡山市北区","大窪"
"7011336","岡山県","岡山市北区","大崎"
"7000924","岡山県","岡山市北区","大元"
"7000923","岡山県","岡山市北区","大元駅前"
"7000925","岡山県","岡山市北区","大元上町"
"7000867","岡山県","岡山市北区","岡町"
"7000933","岡山県","岡山市北区","奥田"
"7000931","岡山県","岡山市北区","奥田西町"
"7000932","岡山県","岡山市北区","奥田本町"
"7000934","岡山県","岡山市北区","奥田南町"
"7011212","岡山県","岡山市北区","尾上"
"7000844","岡山県","岡山市北区","御舟入町"
"7000822","岡山県","岡山市北区","表町"
"7011144","岡山県","岡山市北区","栢谷"
"7000011","岡山県","岡山市北区","学南町"
"7011601","岡山県","岡山市北区","掛畑"
"7000905","岡山県","岡山市北区","春日町"
"7012151","岡山県","岡山市北区","金山寺"
"7011525","岡山県","岡山市北区","上高田"
"7011465","岡山県","岡山市北区","上土田"
"7000972","岡山県","岡山市北区","上中野"
"7011342","岡山県","岡山市北区","加茂"
"7011214","岡山県","岡山市北区","辛川市場"
"7010161","岡山県","岡山市北区","川入"
"7011605","岡山県","岡山市北区","河原"
"7000047","岡山県","岡山市北区","関西町"
"7000935","岡山県","岡山市北区","神田町"
"7038207","岡山県","岡山市北区","祇園"
"7000803","岡山県","岡山市北区","北方"
"7000963","岡山県","岡山市北区","北長瀬"
"7000962","岡山県","岡山市北区","北長瀬表町"
"7000961","岡山県","岡山市北区","北長瀬本町"
"7011341","岡山県","岡山市北区","吉備津"
"7000831","岡山県","岡山市北区","京橋町"
"7000832","岡山県","岡山市北区","京橋南町"
"7000838","岡山県","岡山市北区","京町"
"7000015","岡山県","岡山市北区","京山"
"7010144","岡山県","岡山市北区","久米"
"7000984","岡山県","岡山市北区","桑田町"
"7000985","岡山県","岡山市北区","厚生町"
"7000866","岡山県","岡山市北区","岡南町"
"7011201","岡山県","岡山市北区","首部"
