"8000000","福岡県","北九州市門司区",""
"8000045","福岡県","北九州市門司区","青葉台"
"8000101","福岡県","北九州市門司区","伊川"
"8000041","福岡県","北九州市門司区","泉ケ丘"
"8000048","福岡県","北九州市門司区","稲積"
"8000111","福岡県","北九州市門司区","今津"
"8000026","福岡県","北九州市門司区","梅ノ木町"
"8010864","福岡県","北九州市門司区","老松町"
"8010883","福岡県","北九州市門司区","大久保"
"8010811","福岡県","北九州市門司区","大積"
"8000011","福岡県","北九州市門司区","奥田"
"8010876","福岡県","北九州市門司区","花月園"
"8010801","福岡県","北九州市門司区","風師"
"8000001","福岡県","北九州市門司区","風師"
"8010823","福岡県","北九州市門司区","春日町"
"8000061","福岡県","北九州市門司区","片上海岸"
"8000003","福岡県","北九州市門司区","片上町"
"8000016","福岡県","北九州市門司区","上二十町"
"8000044","福岡県","北九州市門司区","上藤松"
"8010871","福岡県","北九州市門司区","上本町"
"8000042","福岡県","北九州市門司区","上馬寄"
"8000114","福岡県","北九州市門司区","吉志"
"8000118","福岡県","北九州市門司区","吉志新町"
"8000004","福岡県","北九州市門司区","北川町"
"8010812","福岡県","北九州市門司区","喜多久"
"8010854","福岡県","北九州市門司区","旧門司"
"8010833","福岡県","北九州市門司区","清滝"
"8010882","福岡県","北九州市門司区","清見"
"8010886","福岡県","北九州市門司区","清見佐夜町"
"8010808","福岡県","北九州市門司区","葛葉"
"8000008","福岡県","北九州市門司区","葛葉"
"8010821","福岡県","北九州市門司区","黒川"
"8010826","福岡県","北九州市門司区","黒川東"
"8010825","福岡県","北九州市門司区","黒川西"
"8000027","福岡県","北九州市門司区","黄金町"
"8000034","福岡県","北九州市門司区","小松町"
"8000007","福岡県","北九州市門司区","小森江"
"8010863","福岡県","北九州市門司区","栄町"
"8000102","福岡県","北九州市門司区","猿喰"
"8000015","福岡県","北九州市門司区","寺内"
"8000028","福岡県","北九州市門司区","下二十町"
"8000051","福岡県","北九州市門司区","下馬寄"
"8000054","福岡県","北九州市門司区","社ノ木"
"8010865","福岡県","北九州市門司区","庄司町"
"8010802","福岡県","北九州市門司区","白野江"
"8000013","福岡県","北九州市門司区","城山町"
"8010885","福岡県","北九州市門司区","新開"
"8000053","福岡県","北九州市門司区","新原町"
"8000115","福岡県","北九州市門司区","新門司"
"8000113","福岡県","北九州市門司区","新門司北"
"8010884","福岡県","北九州市門司区","瀬戸町"
"8000014","福岡県","北九州市門司区","大里"
"8000018","福岡県","北九州市門司区","大里桜ケ丘"
"8000057","福岡県","北九州市門司区","大里新町"
"8000024","福岡県","北九州市門司区","大里戸ノ上"
"8000038","福岡県","北九州市門司区","大里原町"
"8000022","福岡県","北九州市門司区","大里東"
"8000029","福岡県","北九州市門司区","大里東口"
"8000063","福岡県","北九州市門司区","大里本町"
"8000062","福岡県","北九州市門司区","大里元町"
"8000033","福岡県","北九州市門司区","大里桃山町"
"8010822","福岡県","北九州市門司区","高砂町"
"8000031","福岡県","北九州市門司区","高田"
"8010805","福岡県","北九州市門司区","太刀浦海岸"
"8010872","福岡県","北九州市門司区","谷町"
"8010803","福岡県","北九州市門司区","田野浦"
"8010804","福岡県","北九州市門司区","田野浦海岸"
"8000117","福岡県","北九州市門司区","恒見"
"8000116","福岡県","北九州市門司区","恒見町"
"8000023","福岡県","北九州市門司区","中二十町"
"8000039","福岡県","北九州市門司区","中町"
"8000017","福岡県","北九州市門司区","永黒"
"8010861","福岡県","北九州市門司区","長谷"
"8010881","福岡県","北九州市門司区","鳴竹"
"8010841","福岡県","北九州市門司区","西海岸"
"8010862","福岡県","北九州市門司区","錦町"
"8000056","福岡県","北九州市門司区","西新町"
"8000112","福岡県","北九州市門司区","畑"
"8010874","福岡県","北九州市門司区","畑田町"
"8010856","福岡県","北九州市門司区","浜町"
"8000005","福岡県","北九州市門司区","羽山"
"8000037","福岡県","北九州市門司区","原町別院"
"8000046","福岡県","北九州市門司区","光町"
"8000055","福岡県","北九州市門司区","東新町"
"8010851","福岡県","北九州市門司区","東本町"
"8000052","福岡県","北九州市門司区","東馬寄"
"8010853","福岡県","北九州市門司区","東港町"
"8010873","福岡県","北九州市門司区","東門司"
"8010813","福岡県","北九州市門司区","柄杓田"
"8010814","福岡県","北九州市門司区","柄杓田町"
"8010842","福岡県","北九州市門司区","広石"
"8000047","福岡県","北九州市門司区","藤松"
"8000002","福岡県","北九州市門司区","二タ松町"
"8000032","福岡県","北九州市門司区","不老町"
"8000035","福岡県","北九州市門司区","別院"
"8010875","福岡県","北九州市門司区","法師庵"
"8010834","福岡県","北九州市門司区","本町"
"8000012","福岡県","北九州市門司区","松崎町"
"8000064","福岡県","北九州市門司区","松原"
"8010831","福岡県","北九州市門司区","丸山"
"8010824","福岡県","北九州市門司区","丸山吉野町"
"8000043","福岡県","北九州市門司区","緑ケ丘"
"8010852","福岡県","北九州市門司区","港町"
"8000021","福岡県","北九州市門司区","南本町"
"8010855","福岡県","北九州市門司区","門司"
